subset_id,k,rep,classifier,scores,roc_auc
k10_r20,10,20,xgboost,"ESS,PIGD_on,SDM,UPDRS3_on,HY_off,HVLT_DR,LNS,AXSC_on,RBDScr,UPDRS1",0.8925373134328359
k10_r21,10,21,xgboost,"HVLT_IR,HY_off,UPDRS1,UPDRS3_off,JLO,VFT_phon_f,AXSC_on,UPDRS4,SDM,UPDRS3_on",0.9056877773295684
k10_r22,10,22,xgboost,"LEDD,AXSC_off,ESS,HVLT_IR,SDM,UPDRS1,RBDScr,HY_off,VFT_phon_f,GDS",0.9043565954013715
k10_r23,10,23,xgboost,"HVLT_DR,RBDScr,UPDRS4,SDM,MOCA,LNS,AXSC_on,SEADL,SCOPA,UPDRS2",0.9164985881403792
k10_r24,10,24,xgboost,"PIGD_on,VFT_phon_f,MOCA,HY_on,UPDRS1,PIGD_off,AXSC_on,VFT_sem_sum,UPDRS4,AXSC_off",0.8992335619201292
k10_r25,10,25,xgboost,"AXSC_off,UPDRS3_off,LNS,HVLT_DR,UPDRS3_on,UPDRS1,HY_off,LEDD,RBDScr,PIGD_off",0.9173053650665591
k10_r26,10,26,xgboost,"VFT_sem_sum,RBDScr,AXSC_off,JLO,HY_off,AXSC_on,UPDRS3_off,UPDRS1,HVLT_IR,ESS",0.9020976200080678
k10_r27,10,27,xgboost,"SCOPA,JLO,ESS,SDM,PIGD_off,SEADL,UPDRS2,HVLT_IR,UPDRS4,UPDRS1",0.9394110528438886
k10_r28,10,28,xgboost,"ESS,HVLT_IR,VFT_sem_sum,HVLT_DR,HY_off,SCOPA,UPDRS3_off,UPDRS4,JLO,UPDRS1",0.9137958854376765
k10_r29,10,29,xgboost,"SEADL,VFT_sem_sum,GDS,PIGD_off,MOCA,JLO,UPDRS1,VFT_phon_f,ESS,UPDRS4",0.9161758773699074
k10_r30,10,30,xgboost,"LNS,UPDRS4,UPDRS3_off,RBDScr,UPDRS3_on,VFT_phon_f,LEDD,AXSC_off,SDM,HY_off",0.8328358208955224
k10_r31,10,31,xgboost,"LNS,PIGD_off,GDS,UPDRS3_on,SDM,HY_off,RBDScr,HY_on,AXSC_off,UPDRS3_off",0.8577248890681726
k10_r32,10,32,xgboost,"LEDD,SDM,RBDScr,GDS,PIGD_on,LNS,UPDRS2,SCOPA,HVLT_DR,AXSC_on",0.919080274304155
k10_r33,10,33,xgboost,"ESS,HVLT_DR,GDS,SCOPA,UPDRS2,PIGD_on,HY_on,SDM,VFT_phon_f,UPDRS3_on",0.9099233561920128
k10_r34,10,34,xgboost,"AXSC_on,UPDRS3_on,PIGD_off,GDS,UPDRS3_off,HY_off,MOCA,HVLT_DR,LEDD,HY_on",0.8564743848325937
k10_r35,10,35,xgboost,"SEADL,AXSC_off,HVLT_IR,HY_on,LEDD,RBDScr,UPDRS3_on,PIGD_on,LNS,UPDRS2",0.9083904800322711
k10_r36,10,36,xgboost,"GDS,AXSC_on,SCOPA,JLO,ESS,VFT_sem_sum,RBDScr,LNS,UPDRS3_on,MOCA",0.819927390076644
k10_r37,10,37,xgboost,"LEDD,ESS,SEADL,UPDRS1,VFT_phon_f,JLO,PIGD_off,UPDRS2,AXSC_off,VFT_sem_sum",0.9410649455425576
k10_r38,10,38,xgboost,"UPDRS3_on,SCOPA,SEADL,HY_off,UPDRS1,SDM,UPDRS4,PIGD_off,PIGD_on,UPDRS3_off",0.9181928196853569
k10_r39,10,39,xgboost,"SEADL,LEDD,JLO,RBDScr,UPDRS4,LNS,UPDRS2,UPDRS1,HY_off,VFT_sem_sum",0.9419927390076643
k10_r40,10,40,xgboost,"VFT_sem_sum,SDM,UPDRS4,UPDRS2,GDS,VFT_phon_f,HVLT_IR,RBDScr,AXSC_on,SCOPA",0.9091569181121419
k10_r41,10,41,xgboost,"PIGD_off,GDS,UPDRS3_on,UPDRS4,AXSC_off,MOCA,UPDRS2,RBDScr,HVLT_DR,PIGD_on",0.9058491327148044
k10_r42,10,42,xgboost,"LEDD,ESS,SEADL,AXSC_on,JLO,PIGD_off,UPDRS3_on,UPDRS1,PIGD_on,HY_off",0.9249697458652683
k10_r43,10,43,xgboost,"SEADL,VFT_sem_sum,UPDRS2,MOCA,UPDRS4,UPDRS3_on,HVLT_IR,GDS,PIGD_on,AXSC_on",0.9215409439290037
k10_r44,10,44,xgboost,"VFT_phon_f,HVLT_DR,ESS,VFT_sem_sum,AXSC_off,SCOPA,HY_off,UPDRS3_on,HVLT_IR,GDS",0.8240016135538523
k10_r45,10,45,xgboost,"GDS,UPDRS3_off,LEDD,HVLT_DR,HVLT_IR,SEADL,AXSC_on,SDM,VFT_sem_sum,UPDRS4",0.8874142799515934
k10_r46,10,46,xgboost,"MOCA,PIGD_off,UPDRS3_off,RBDScr,PIGD_on,UPDRS3_on,UPDRS2,HY_off,UPDRS4,HVLT_DR",0.9161758773699074
k10_r47,10,47,xgboost,"JLO,MOCA,LNS,UPDRS3_on,VFT_sem_sum,HY_on,ESS,AXSC_on,RBDScr,UPDRS3_off",0.8130294473578055
k10_r48,10,48,xgboost,"UPDRS4,HY_on,UPDRS2,AXSC_off,SEADL,UPDRS1,RBDScr,VFT_phon_f,UPDRS3_off,PIGD_off",0.9329164985881404
k10_r49,10,49,xgboost,"HY_off,SEADL,RBDScr,PIGD_on,AXSC_off,UPDRS2,ESS,UPDRS3_on,GDS,PIGD_off",0.9188785800726099
k1_r0,1,0,logistic_regression,UPDRS1,0.9057281161758775
k1_r1,1,1,logistic_regression,AXSC_on,0.7637353771682129
k1_r2,1,2,logistic_regression,HY_off,0.7059499798305768
k1_r3,1,3,logistic_regression,VFT_sem_sum,0.696349334409036
k1_r4,1,4,logistic_regression,VFT_sem_sum,0.696349334409036
k1_r5,1,5,logistic_regression,PIGD_on,0.8379588543767649
k1_r6,1,6,logistic_regression,UPDRS1,0.9057281161758775
k1_r7,1,7,logistic_regression,HY_on,0.7436466317063332
k1_r8,1,8,logistic_regression,MOCA,0.7438684953610326
k1_r9,1,9,logistic_regression,UPDRS1,0.9057281161758775
k1_r10,1,10,logistic_regression,JLO,0.6745663574021783
k1_r11,1,11,logistic_regression,LEDD,0.7116982654296088
k1_r12,1,12,logistic_regression,AXSC_off,0.7770471964501815
k1_r13,1,13,logistic_regression,AXSC_on,0.7637353771682129
k1_r14,1,14,logistic_regression,HY_on,0.7436466317063332
k1_r15,1,15,logistic_regression,AXSC_on,0.7637353771682129
k1_r16,1,16,logistic_regression,HVLT_IR,0.686990722065349
k1_r17,1,17,logistic_regression,UPDRS2,0.9207543364259783
k1_r18,1,18,logistic_regression,PIGD_off,0.7941105284388866
k1_r19,1,19,logistic_regression,HVLT_DR,0.6272085518354175
k1_r20,1,20,logistic_regression,HVLT_IR,0.686990722065349
k1_r21,1,21,logistic_regression,VFT_phon_f,0.6101855586930214
k1_r22,1,22,logistic_regression,UPDRS4,0.5788624445340864
k1_r23,1,23,logistic_regression,GDS,0.6559701492537313
k1_r24,1,24,logistic_regression,AXSC_on,0.7637353771682129
k1_r25,1,25,logistic_regression,HY_off,0.7059499798305768
k1_r26,1,26,logistic_regression,VFT_sem_sum,0.696349334409036
k1_r27,1,27,logistic_regression,PIGD_off,0.7941105284388866
k1_r28,1,28,logistic_regression,JLO,0.6745663574021783
k1_r29,1,29,logistic_regression,HVLT_DR,0.6272085518354175
k1_r30,1,30,logistic_regression,HVLT_DR,0.6272085518354175
k1_r31,1,31,logistic_regression,MOCA,0.7438684953610326
k1_r32,1,32,logistic_regression,UPDRS1,0.9057281161758775
k1_r33,1,33,logistic_regression,JLO,0.6745663574021783
k1_r34,1,34,logistic_regression,ESS,0.6379588543767648
k1_r35,1,35,logistic_regression,UPDRS3_on,0.7235578862444534
k1_r36,1,36,logistic_regression,PIGD_on,0.8379588543767649
k1_r37,1,37,logistic_regression,PIGD_off,0.7941105284388866
k1_r38,1,38,logistic_regression,SCOPA,0.7989511899959661
k1_r39,1,39,logistic_regression,SEADL,0.891448164582493
k1_r40,1,40,logistic_regression,UPDRS4,0.5788624445340864
k1_r41,1,41,logistic_regression,AXSC_off,0.7770471964501815
k1_r42,1,42,logistic_regression,HY_on,0.7436466317063332
k1_r43,1,43,logistic_regression,LNS,0.6665792658329971
k1_r44,1,44,logistic_regression,UPDRS3_on,0.7235578862444534
k1_r45,1,45,logistic_regression,LEDD,0.7116982654296088
k1_r46,1,46,logistic_regression,HVLT_DR,0.6272085518354175
k1_r47,1,47,logistic_regression,ESS,0.6379588543767648
k1_r48,1,48,logistic_regression,HY_off,0.7059499798305768
k1_r49,1,49,logistic_regression,AXSC_on,0.7637353771682129
k2_r0,2,0,logistic_regression,"UPDRS4,AXSC_off",0.776986688180718
k2_r1,2,1,logistic_regression,"HVLT_IR,HVLT_DR",0.6884025816861638
k2_r2,2,2,logistic_regression,"JLO,UPDRS2",0.9188987494957644
k2_r3,2,3,logistic_regression,"HY_off,GDS",0.7446954417103671
k2_r4,2,4,logistic_regression,"LEDD,LNS",0.7663170633319888
k2_r5,2,5,logistic_regression,"ESS,RBDScr",0.6620411456232351
k2_r6,2,6,logistic_regression,"UPDRS3_on,HVLT_DR",0.7233763614360629
k2_r7,2,7,logistic_regression,"HVLT_DR,UPDRS4",0.6887252924566358
k2_r8,2,8,logistic_regression,"HVLT_DR,HY_off",0.7222267043162566
k2_r9,2,9,logistic_regression,"MOCA,SDM",0.7795683743444938
k2_r10,2,10,logistic_regression,"VFT_sem_sum,ESS",0.7197660346914079
k2_r11,2,11,logistic_regression,"AXSC_on,SEADL",0.8858007260992335
k2_r12,2,12,logistic_regression,"UPDRS1,RBDScr",0.90040338846309
k2_r13,2,13,logistic_regression,"AXSC_on,VFT_sem_sum",0.7966720451795078
k2_r14,2,14,logistic_regression,"PIGD_off,VFT_phon_f",0.7923759580475997
k2_r15,2,15,logistic_regression,"SCOPA,MOCA",0.8120613150463896
k2_r16,2,16,logistic_regression,"SEADL,UPDRS2",0.9415490116982654
k2_r17,2,17,logistic_regression,"PIGD_off,UPDRS4",0.7963493344090359
k2_r18,2,18,logistic_regression,"AXSC_on,LEDD",0.8073416700282372
k2_r19,2,19,logistic_regression,"SEADL,HVLT_DR",0.8849939491730536
k2_r20,2,20,logistic_regression,"SCOPA,AXSC_on",0.800524405002017
k2_r21,2,21,logistic_regression,"HVLT_DR,HVLT_IR",0.6884025816861638
k2_r22,2,22,logistic_regression,"UPDRS2,UPDRS3_off",0.9298709156918112
k2_r23,2,23,logistic_regression,"UPDRS1,VFT_sem_sum",0.9018555869302137
k2_r24,2,24,logistic_regression,"SEADL,HVLT_DR",0.8849939491730536
k2_r25,2,25,logistic_regression,"JLO,UPDRS3_on",0.7829164985881403
k2_r26,2,26,logistic_regression,"JLO,SEADL",0.8839048003227108
k2_r27,2,27,logistic_regression,"JLO,UPDRS1",0.909358612343687
k2_r28,2,28,logistic_regression,"AXSC_on,RBDScr",0.754538120209762
k2_r29,2,29,logistic_regression,"LNS,UPDRS3_off",0.7672448567970955
k2_r30,2,30,logistic_regression,"MOCA,GDS",0.7723678902783381
k2_r31,2,31,logistic_regression,"VFT_phon_f,LEDD",0.7329568374344493
k2_r32,2,32,logistic_regression,"UPDRS3_off,MOCA",0.8050423557886244
k2_r33,2,33,logistic_regression,"PIGD_on,UPDRS3_on",0.8377571601452198
k2_r34,2,34,logistic_regression,"RBDScr,ESS",0.6620411456232351
k2_r35,2,35,logistic_regression,"SEADL,UPDRS2",0.9415490116982654
k2_r36,2,36,logistic_regression,"HVLT_IR,AXSC_on",0.7689995966115368
k2_r37,2,37,logistic_regression,"VFT_sem_sum,SEADL",0.8903186768858411
k2_r38,2,38,logistic_regression,"PIGD_off,VFT_sem_sum",0.8302137958854376
k2_r39,2,39,logistic_regression,"LNS,UPDRS4",0.7218838241226301
k2_r40,2,40,logistic_regression,"UPDRS1,LEDD",0.9239612747075434
k2_r41,2,41,logistic_regression,"LEDD,HY_on",0.7868495361032674
k2_r42,2,42,logistic_regression,"HY_on,UPDRS4",0.7573215006050827
k2_r43,2,43,logistic_regression,"GDS,HVLT_IR",0.7056877773295683
k2_r44,2,44,logistic_regression,"HY_on,HVLT_DR",0.7330576845502219
k2_r45,2,45,logistic_regression,"UPDRS4,VFT_sem_sum",0.7593586123436871
k2_r46,2,46,logistic_regression,"MOCA,RBDScr",0.7453005244050019
k2_r47,2,47,logistic_regression,"LEDD,SEADL",0.901452198467124
k2_r48,2,48,logistic_regression,"UPDRS1,GDS",0.9028237192416296
k2_r49,2,49,logistic_regression,"UPDRS1,LNS",0.9015732150060509
k3_r0,3,0,logistic_regression,"PIGD_on,LNS,HVLT_IR",0.8060709963695037
k3_r1,3,1,logistic_regression,"LEDD,AXSC_off,SCOPA",0.8160145219846713
k3_r2,3,2,logistic_regression,"SCOPA,AXSC_on,HY_on",0.7999193223073819
k3_r3,3,3,logistic_regression,"SCOPA,UPDRS1,UPDRS3_on",0.9088745461879791
k3_r4,3,4,logistic_regression,"HY_on,VFT_sem_sum,UPDRS1",0.9025816861637757
k3_r5,3,5,logistic_regression,"SDM,RBDScr,AXSC_on",0.8185155304558289
k3_r6,3,6,logistic_regression,"PIGD_off,VFT_sem_sum,UPDRS3_off",0.8321500605082693
k3_r7,3,7,logistic_regression,"VFT_sem_sum,SEADL,HY_off",0.8768455022186366
k3_r8,3,8,logistic_regression,"UPDRS2,UPDRS1,SDM",0.9429205324727713
k3_r9,3,9,logistic_regression,"AXSC_off,UPDRS3_on,VFT_sem_sum",0.7965308592174264
k3_r10,3,10,logistic_regression,"LEDD,HVLT_DR,UPDRS4",0.7418313836224284
k3_r11,3,11,logistic_regression,"UPDRS1,HY_off,UPDRS2",0.9507462686567164
k3_r12,3,12,logistic_regression,"AXSC_off,UPDRS4,RBDScr",0.7597821702299314
k3_r13,3,13,logistic_regression,"JLO,LNS,VFT_sem_sum",0.7115570794675273
k3_r14,3,14,logistic_regression,"UPDRS3_off,SCOPA,UPDRS2",0.9297902379991932
k3_r15,3,15,logistic_regression,"GDS,AXSC_on,HVLT_DR",0.7388463089955628
k3_r16,3,16,logistic_regression,"HY_off,SCOPA,HVLT_DR",0.8329568374344493
k3_r17,3,17,logistic_regression,"SDM,PIGD_on,UPDRS2",0.9197660346914078
k3_r18,3,18,logistic_regression,"GDS,SCOPA,AXSC_off",0.818555869302138
k3_r19,3,19,logistic_regression,"PIGD_off,VFT_sem_sum,HVLT_DR",0.8253731343283583
k3_r20,3,20,logistic_regression,"LNS,AXSC_on,UPDRS3_off",0.8024203307785397
k3_r21,3,21,logistic_regression,"RBDScr,JLO,UPDRS2",0.9126865671641791
k3_r22,3,22,logistic_regression,"HY_off,UPDRS1,SEADL",0.9209358612343687
k3_r23,3,23,logistic_regression,"SEADL,HY_on,AXSC_off",0.8807987091569183
k3_r24,3,24,logistic_regression,"RBDScr,UPDRS1,SEADL",0.9218636546994756
k3_r25,3,25,logistic_regression,"UPDRS3_off,GDS,MOCA",0.8229931423961275
k3_r26,3,26,logistic_regression,"LNS,HVLT_IR,RBDScr",0.6868091972569584
k3_r27,3,27,logistic_regression,"RBDScr,GDS,AXSC_off",0.7647438483259379
k3_r28,3,28,logistic_regression,"SDM,SEADL,SCOPA",0.8895925776522793
k3_r29,3,29,logistic_regression,"GDS,LEDD,MOCA",0.8106091165792659
k3_r30,3,30,logistic_regression,"HVLT_IR,RBDScr,UPDRS3_on",0.7495361032674466
k3_r31,3,31,logistic_regression,"LEDD,UPDRS2,ESS",0.9167809600645422
k3_r32,3,32,logistic_regression,"PIGD_on,AXSC_on,MOCA",0.851129487696652
k3_r33,3,33,logistic_regression,"RBDScr,GDS,HVLT_DR",0.6680919725695845
k3_r34,3,34,logistic_regression,"RBDScr,VFT_sem_sum,SEADL",0.8805163372327551
k3_r35,3,35,logistic_regression,"AXSC_off,UPDRS1,HY_on",0.9071803146430012
k3_r36,3,36,logistic_regression,"ESS,GDS,UPDRS3_off",0.7656716417910449
k3_r37,3,37,logistic_regression,"UPDRS3_on,UPDRS1,PIGD_off",0.9204114562323518
k3_r38,3,38,logistic_regression,"HY_on,VFT_phon_f,UPDRS4",0.7681121419927389
k3_r39,3,39,logistic_regression,"UPDRS3_on,UPDRS4,PIGD_off",0.8051835417507059
k3_r40,3,40,logistic_regression,"AXSC_off,ESS,LNS",0.7797095603065753
k3_r41,3,41,logistic_regression,"VFT_sem_sum,HVLT_DR,UPDRS2",0.9306776926179912
k3_r42,3,42,logistic_regression,"MOCA,SCOPA,UPDRS4",0.8248083904800324
k3_r43,3,43,logistic_regression,"UPDRS2,GDS,SEADL",0.9386244453408632
k3_r44,3,44,logistic_regression,"AXSC_on,PIGD_on,HY_off",0.8122226704316257
k3_r45,3,45,logistic_regression,"LEDD,PIGD_off,UPDRS4",0.8106091165792658
k3_r46,3,46,logistic_regression,"HY_on,PIGD_off,UPDRS3_on",0.8175272287212586
k3_r47,3,47,logistic_regression,"JLO,GDS,UPDRS1",0.9035901573215006
k3_r48,3,48,logistic_regression,"ESS,UPDRS2,RBDScr",0.9076038725292457
k3_r49,3,49,logistic_regression,"GDS,SEADL,RBDScr",0.8702299314239612
k4_r0,4,0,logistic_regression,"UPDRS3_off,PIGD_on,ESS,HVLT_DR",0.8300524405002017
k4_r1,4,1,logistic_regression,"AXSC_on,AXSC_off,UPDRS1,JLO",0.9104881000403389
k4_r2,4,2,logistic_regression,"SDM,ESS,UPDRS2,UPDRS3_off",0.932210568777733
k4_r3,4,3,logistic_regression,"VFT_phon_f,HY_on,HVLT_DR,SEADL",0.8790237999193224
k4_r4,4,4,logistic_regression,"PIGD_off,SDM,SCOPA,UPDRS1",0.9060508269463494
k4_r5,4,5,logistic_regression,"MOCA,RBDScr,AXSC_on,HVLT_IR",0.7757966922146027
k4_r6,4,6,logistic_regression,"VFT_sem_sum,SCOPA,JLO,HY_off",0.8355385235982251
k4_r7,4,7,logistic_regression,"UPDRS1,SEADL,VFT_phon_f,LEDD",0.9361436062928601
k4_r8,4,8,logistic_regression,"HVLT_DR,MOCA,SCOPA,LEDD",0.8231948366276725
k4_r9,4,9,logistic_regression,"LEDD,UPDRS1,ESS,HY_on",0.9281161758773698
k4_r10,4,10,logistic_regression,"UPDRS4,PIGD_off,RBDScr,UPDRS2",0.9122428398547802
k4_r11,4,11,logistic_regression,"PIGD_on,ESS,SDM,UPDRS2",0.9187979023799919
k4_r12,4,12,logistic_regression,"UPDRS1,UPDRS2,HVLT_IR,VFT_sem_sum",0.9430415490116983
k4_r13,4,13,logistic_regression,"PIGD_off,GDS,UPDRS4,UPDRS3_on",0.8074223477208552
k4_r14,4,14,logistic_regression,"AXSC_on,SEADL,HVLT_DR,VFT_phon_f",0.8794271883824124
k4_r15,4,15,logistic_regression,"PIGD_on,HVLT_DR,HY_off,AXSC_on",0.7946349334409036
k4_r16,4,16,logistic_regression,"PIGD_on,UPDRS4,MOCA,VFT_sem_sum",0.8782371924162969
k4_r17,4,17,logistic_regression,"PIGD_on,VFT_phon_f,RBDScr,HVLT_IR",0.7892295280354982
k4_r18,4,18,logistic_regression,"HVLT_IR,UPDRS1,PIGD_on,PIGD_off",0.9119402985074627
k4_r19,4,19,logistic_regression,"HY_on,VFT_phon_f,ESS,UPDRS3_on",0.7442113755546591
k4_r20,4,20,logistic_regression,"HY_on,LEDD,MOCA,PIGD_off",0.8590157321500606
k4_r21,4,21,logistic_regression,"SDM,HY_on,SEADL,LEDD",0.8958450988301736
k4_r22,4,22,logistic_regression,"AXSC_off,HVLT_IR,RBDScr,LEDD",0.7941912061315046
k4_r23,4,23,logistic_regression,"AXSC_off,HY_on,VFT_sem_sum,VFT_phon_f",0.7966115369100444
k4_r24,4,24,logistic_regression,"HVLT_DR,VFT_sem_sum,UPDRS2,UPDRS3_on",0.9274909237595804
k4_r25,4,25,logistic_regression,"HVLT_IR,MOCA,LNS,RBDScr",0.7182734973779751
k4_r26,4,26,logistic_regression,"UPDRS4,LNS,HY_on,VFT_phon_f",0.7623840258168616
k4_r27,4,27,logistic_regression,"LEDD,PIGD_off,PIGD_on,SEADL",0.9062928600242033
k4_r28,4,28,logistic_regression,"GDS,VFT_sem_sum,PIGD_on,HVLT_IR",0.81847519160952
k4_r29,4,29,logistic_regression,"HVLT_IR,AXSC_on,HY_on,GDS",0.7654699475594998
k4_r30,4,30,logistic_regression,"UPDRS2,HY_off,MOCA,UPDRS3_off",0.9429407018959257
k4_r31,4,31,logistic_regression,"GDS,AXSC_off,PIGD_on,UPDRS2",0.9196046793061718
k4_r32,4,32,logistic_regression,"JLO,HY_off,UPDRS1,GDS",0.9022186365469949
k4_r33,4,33,logistic_regression,"UPDRS2,GDS,ESS,UPDRS4",0.9116377571601453
k4_r34,4,34,logistic_regression,"AXSC_off,VFT_phon_f,GDS,AXSC_on",0.7800726099233563
k4_r35,4,35,logistic_regression,"UPDRS3_on,SDM,HY_off,MOCA",0.8321500605082695
k4_r36,4,36,logistic_regression,"GDS,SDM,ESS,UPDRS2",0.9227107704719646
k4_r37,4,37,logistic_regression,"VFT_sem_sum,SEADL,HVLT_IR,AXSC_off",0.8699878983461072
k4_r38,4,38,logistic_regression,"SDM,ESS,MOCA,HVLT_DR",0.7881807180314643
k4_r39,4,39,logistic_regression,"LEDD,GDS,AXSC_off,UPDRS1",0.9178701089148851
k4_r40,4,40,logistic_regression,"AXSC_on,VFT_phon_f,ESS,HY_off",0.7589753933037515
k4_r41,4,41,logistic_regression,"PIGD_on,RBDScr,HY_off,PIGD_off",0.8343283582089552
k4_r42,4,42,logistic_regression,"HVLT_IR,RBDScr,HY_on,LNS",0.7439290036304961
k4_r43,4,43,logistic_regression,"JLO,UPDRS2,ESS,UPDRS3_on",0.9201089148850343
k4_r44,4,44,logistic_regression,"HY_off,UPDRS1,UPDRS4,JLO",0.9052037111738603
k4_r45,4,45,logistic_regression,"HY_on,HVLT_DR,UPDRS2,SDM",0.9210972166196046
k4_r46,4,46,logistic_regression,"GDS,PIGD_off,UPDRS3_off,HY_off",0.7855183541750707
k4_r47,4,47,logistic_regression,"UPDRS2,SEADL,PIGD_off,AXSC_off",0.9324324324324325
k4_r48,4,48,logistic_regression,"LEDD,JLO,SEADL,UPDRS3_off",0.8967728922952803
k4_r49,4,49,logistic_regression,"LEDD,RBDScr,AXSC_off,VFT_phon_f",0.7807987091569181
k5_r0,5,0,logistic_regression,"SCOPA,AXSC_off,UPDRS3_off,HVLT_DR,ESS",0.8069382815651472
k5_r1,5,1,logistic_regression,"UPDRS3_off,ESS,PIGD_off,RBDScr,HY_off",0.7867688584106496
k5_r2,5,2,logistic_regression,"UPDRS2,PIGD_on,JLO,UPDRS3_off,SEADL",0.9348124243646632
k5_r3,5,3,logistic_regression,"MOCA,PIGD_on,SCOPA,AXSC_off,UPDRS3_off",0.8746672045179508
k5_r4,5,4,logistic_regression,"UPDRS4,UPDRS3_off,HY_off,RBDScr,PIGD_on",0.8340863251311014
k5_r5,5,5,logistic_regression,"UPDRS2,UPDRS3_off,UPDRS3_on,AXSC_on,SEADL",0.9349737797498991
k5_r6,5,6,logistic_regression,"AXSC_off,SCOPA,MOCA,UPDRS3_on,HY_off",0.8296490520371118
k5_r7,5,7,logistic_regression,"PIGD_off,AXSC_on,AXSC_off,HY_off,ESS",0.7941912061315046
k5_r8,5,8,logistic_regression,"JLO,UPDRS1,PIGD_on,HY_off,HVLT_IR",0.9043969342476805
k5_r9,5,9,logistic_regression,"VFT_phon_f,UPDRS2,AXSC_on,AXSC_off,HY_on",0.9198063735377169
k5_r10,5,10,logistic_regression,"SEADL,AXSC_off,UPDRS1,HVLT_IR,GDS",0.9136345300524406
k5_r11,5,11,logistic_regression,"MOCA,HVLT_IR,UPDRS3_off,LEDD,ESS",0.7984267849939493
k5_r12,5,12,logistic_regression,"RBDScr,UPDRS4,UPDRS1,HY_on,VFT_phon_f",0.8845098830173458
k5_r13,5,13,logistic_regression,"LEDD,MOCA,PIGD_off,HY_off,SDM",0.8437273093989511
k5_r14,5,14,logistic_regression,"VFT_phon_f,HVLT_DR,LEDD,SCOPA,JLO",0.8037515127067366
k5_r15,5,15,logistic_regression,"HVLT_IR,AXSC_on,ESS,UPDRS2,HVLT_DR",0.903529649052037
k5_r16,5,16,logistic_regression,"ESS,GDS,UPDRS2,UPDRS1,PIGD_on",0.9386849536103268
k5_r17,5,17,logistic_regression,"VFT_phon_f,SDM,LNS,HY_on,SEADL",0.881040742234772
k5_r18,5,18,logistic_regression,"SEADL,PIGD_on,HY_on,SDM,UPDRS4",0.900726099233562
k5_r19,5,19,logistic_regression,"MOCA,UPDRS2,VFT_sem_sum,ESS,LNS",0.9435457845905608
k5_r20,5,20,logistic_regression,"SEADL,SDM,HVLT_IR,ESS,GDS",0.8670028237192416
k5_r21,5,21,logistic_regression,"UPDRS4,HY_off,RBDScr,VFT_sem_sum,HVLT_IR",0.7849536103267446
k5_r22,5,22,logistic_regression,"HY_on,HVLT_DR,AXSC_off,PIGD_off,JLO",0.8346107301331182
k5_r23,5,23,logistic_regression,"VFT_sem_sum,HVLT_DR,SCOPA,AXSC_on,HY_off",0.8279144816458249
k5_r24,5,24,logistic_regression,"UPDRS3_on,VFT_sem_sum,UPDRS3_off,UPDRS1,LNS",0.9019766034691408
k5_r25,5,25,logistic_regression,"PIGD_on,JLO,LNS,UPDRS3_on,SCOPA",0.8379588543767648
k5_r26,5,26,logistic_regression,"HY_off,UPDRS3_on,UPDRS3_off,PIGD_off,VFT_sem_sum",0.8340863251311013
k5_r27,5,27,logistic_regression,"UPDRS2,LEDD,SEADL,RBDScr,MOCA",0.9420935861234369
k5_r28,5,28,logistic_regression,"UPDRS3_on,HVLT_DR,VFT_sem_sum,PIGD_on,GDS",0.8219443323920936
k5_r29,5,29,logistic_regression,"AXSC_off,SDM,UPDRS2,HY_off,VFT_phon_f",0.9205929810407423
k5_r30,5,30,logistic_regression,"UPDRS4,HVLT_IR,HVLT_DR,HY_on,SDM",0.8397539330375151
k5_r31,5,31,logistic_regression,"HY_on,JLO,ESS,GDS,PIGD_off",0.8206534893102057
k5_r32,5,32,logistic_regression,"HVLT_DR,VFT_sem_sum,JLO,PIGD_on,UPDRS2",0.9239612747075434
k5_r33,5,33,logistic_regression,"UPDRS3_off,VFT_phon_f,HVLT_DR,SEADL,LEDD",0.8887051230334813
k5_r34,5,34,logistic_regression,"SEADL,PIGD_on,UPDRS3_on,MOCA,AXSC_on",0.891206131504639
k5_r35,5,35,logistic_regression,"PIGD_on,JLO,HY_on,HVLT_IR,VFT_sem_sum",0.8318071803146431
k5_r36,5,36,logistic_regression,"HY_on,JLO,AXSC_on,AXSC_off,SEADL",0.8841064945542558
k5_r37,5,37,logistic_regression,"JLO,HY_off,VFT_phon_f,UPDRS3_on,HY_on",0.7864461476401776
k5_r38,5,38,logistic_regression,"AXSC_off,AXSC_on,JLO,RBDScr,HVLT_DR",0.799717628075837
k5_r39,5,39,logistic_regression,"PIGD_off,SDM,VFT_phon_f,RBDScr,VFT_sem_sum",0.8408229124647035
k5_r40,5,40,logistic_regression,"GDS,AXSC_on,VFT_sem_sum,LEDD,HVLT_IR",0.8157321500605083
k5_r41,5,41,logistic_regression,"VFT_phon_f,SDM,UPDRS4,JLO,AXSC_on",0.8620209762000807
k5_r42,5,42,logistic_regression,"ESS,HY_on,MOCA,UPDRS3_off,JLO",0.8062121823315852
k5_r43,5,43,logistic_regression,"SCOPA,VFT_phon_f,PIGD_on,UPDRS3_off,HVLT_IR",0.8375151270673659
k5_r44,5,44,logistic_regression,"SDM,PIGD_on,LEDD,GDS,AXSC_off",0.8746268656716418
k5_r45,5,45,logistic_regression,"AXSC_off,HY_off,HVLT_DR,LEDD,SCOPA",0.8307785397337635
